OBJECTID,GEOID10,Sum_ViolentCrime,Sum_PropertyCrime,Shape__Area,Shape__Length
10201,261635453002019,0,7,211787.327880859,1925.51016733008
10202,261635460001000,3,2,103643.91015625,4484.76517480185
10203,261635453002018,1,1,328885.134277344,2807.81180191489
10204,261635460001009,0,0,163222.40625,1841.42897745048
10205,261635460001017,0,0,81093.0500488281,2095.17634751137
10206,261635454001004,11,37,6556454.07055664,10006.7513371268
10207,261635460001013,0,1,219531.517578125,1983.31052679268
10208,261635459002003,4,5,420935.497558594,3246.29298198647
10209,261635458005007,3,2,418564.901367188,3281.61705756025
10210,261635459002005,3,10,434206.494384766,3326.63542777511
10211,261635460004003,2,0,242137.7421875,2062.57203718145
10212,261635453002000,2,3,220382.874755859,2002.88693615419
10213,261635453003001,4,4,2258368.99462891,6527.67478587059
10214,261635454001000,10,14,4357915.26953125,9572.07308625256
10215,261635453003003,2,2,141088.187011719,1556.35177473417
10216,261635454001001,3,16,1515203.92260742,9119.00281976731
10217,261635453001003,1,3,593868.919189453,3782.11247391994
10218,261635453001001,1,1,197425.590576172,1940.87345053831
10219,261635454001008,0,2,229029.538574219,2016.64392240781
10220,261635387001010,4,5,974443.052246094,4266.01886288273
10221,261635387001011,1,1,194424.187011719,1911.2269092491
10222,261635390004007,2,1,260458.444335938,2355.57291164562
10223,261635389002010,0,1,200345.08203125,1932.92848259381
10224,261635386005002,3,2,199156.673339844,1917.82289594181
10225,261635389004022,0,1,115179.309570313,1358.83761400779
10226,261635386005001,1,4,213589.907714844,1961.66741380772
10227,261635390002010,0,0,344970.939941406,2561.68127548718
10228,261635389002009,0,1,221190.680664063,1998.72641266402
10229,261635386004004,0,1,213832.722167969,1962.57939989155
10230,261635389003010,1,3,209876.509765625,1931.03025428469
10231,261635386006009,2,4,193604.264160156,1899.75727165658
10232,261635065002009,1,3,199293.093261719,1906.203196521
10233,261635064001022,0,2,462762.661621094,2850.5897982731
10234,261635113001002,0,2,178784.523925781,1869.3981567234
10235,261635113001001,0,0,178789.9375,1869.3784537271
10236,261635104001021,0,0,170105.64453125,1815.62399668169
10237,261635105003022,2,1,104366.217773438,1318.20896129398
10238,261635113003012,4,8,2677866.76464844,7205.69655351726
10239,261635113003019,0,0,132674.252929688,1559.5373297423
10240,261635105004012,0,4,239901.274414063,2278.72766456282
10241,261635113003017,1,0,199035.952636719,2058.46294847799
10242,261635105002003,1,4,213324.565429688,2136.21582361657
10243,261635105002009,0,5,116701.288085938,1397.29719003402
10244,261635001001000,0,6,386871.082519531,3295.75402056174
10245,261635001001011,0,3,216142.914550781,1974.41490346706
10246,261635001001018,0,7,216197.716308594,1975.18362556455
10247,261635033002009,4,6,217692.805175781,1979.5816870663
10248,261635033002010,5,2,218081.784179688,1980.58289831369
10249,261635035003013,1,2,215716.442382813,1975.41584538002
10250,261635042002007,1,2,318652.355957031,2438.66262806454
10251,261635041003001,0,0,79589.7348632813,2315.51372316657
10252,261635041003000,0,0,45425.3598632813,1379.67037803176
10253,261635042003005,1,2,251285.221191406,2280.16748564941
10254,261635336003004,0,1,251514.066162109,2292.51272187404
10255,261635336003005,0,1,332360.323242188,2754.57925147928
10256,261635336001006,0,0,198366.193603516,1858.07682163247
10257,261635336002004,2,3,195210.585693359,1847.18152279802
10258,261635337001020,0,1,184265.973876953,1790.55873505977
10259,261635264002009,1,1,134243.835205078,1478.47956046881
10260,261635273002003,0,0,239669.497558594,2177.2949017292
10261,261635264002010,0,2,133976.443847656,1476.29836812626
10262,261635273002014,1,0,133123.917480469,1561.93696768566
10263,261635315002006,2,4,274110.420654297,2313.02423261394
10264,261635318002014,0,3,272814.642333984,2578.78307001941
10265,261635314002007,0,4,270516.587890625,2294.92514029401
10266,261635318001008,2,3,282370.853759766,2595.60970087172
10267,261635314001002,1,5,280222.421875,2360.42855054084
10268,261635314001003,2,3,283948.010498047,2374.84866226239
10269,261635318002008,0,0,109124.739013672,2153.48567992847
10270,261635068003023,0,0,223093.865234375,2172.51401089601
10271,261635068003005,0,3,152862.083496094,1650.48655502674
10272,261635257001003,0,0,237792.328613281,5436.15773371598
10273,261635385005002,2,7,193004.017089844,1896.13346956902
10274,261635385004005,0,3,205238.461425781,1943.95546051937
10275,261635386004005,0,0,210656.700195313,1942.86086518231
10276,261635386004008,1,2,222429.634765625,1983.73253142937
10277,261635386004000,1,2,214504.724121094,1959.33238874567
10278,261635385003002,2,2,213554.971191406,1954.61610897887
10279,261635385003005,1,3,219582.8046875,1991.64842482029
10280,261635385007005,2,4,213144.071777344,1950.92105883395
10281,261635385007007,4,0,212859.010742188,1949.69516921112
10282,261635369003002,2,2,163033.718261719,1898.65300060384
10283,261635362002012,2,0,123051.496582031,1464.56118079377
10284,261635362002013,0,0,21606.984375,626.034192316022
10285,261635364004012,2,0,297522.758789063,2577.10303233018
10286,261635303002009,5,10,1167428.73632813,4455.30666861136
10287,261635303002006,1,2,204985.321289063,1930.44841483609
10288,261635303001009,2,2,211861.423828125,1951.42108400868
10289,261635302002007,1,2,297200.735839844,2453.98556277188
10290,261635302002001,0,0,275768.466796875,2377.23320266736
10291,261635302002004,4,5,279656.389160156,2409.72447758525
10292,261635301003009,1,5,293013.542480469,2424.92969158406
10293,261635302003000,1,4,392642.227539063,3227.66514987001
10294,261635301002006,0,1,288296.37109375,2418.23986936689
10295,261635301002005,0,0,291691.584960938,2427.88971955135
10296,261635303001010,0,3,198654.7578125,1910.22197484993
10297,261635303003029,0,0,172740.775390625,1843.68398898939
10298,261635316002000,1,2,305901.166992188,2605.51924215889
10299,261635304002008,1,1,228531.963867188,2091.91361721285
10300,261635316001013,0,3,251481.966796875,2270.45653332733
10301,261635395002006,1,3,216163.603515625,1924.52600654547
10302,261635395002018,1,3,238021.795898438,2056.59038952399
10303,261635395002001,1,3,209883.775390625,1956.78666111143
10304,261635395002011,8,1,23598.8359375,784.489557078786
10305,261635395001003,3,3,214596.691894531,1977.88923351769
10306,261635395001004,0,3,198475.268066406,1882.36825863389
10307,261635394003022,0,1,207665.499511719,1946.88294145735
10308,261635406003011,1,1,244182.84765625,2267.76366475344
10309,261635406003010,1,3,243846.187988281,2250.18357299378
10310,261635406004005,0,2,313404.754394531,2773.7197749944
10311,261635406004002,0,4,506276.081542969,3755.77342597034
10312,261635406004003,0,7,364732.298339844,2899.23964951666
10313,261635405002008,0,3,234073.489257813,2179.83275138104
10314,261635405001019,3,13,756329.856933594,3852.85846128231
10315,261635412002005,1,2,579197.455078125,3318.10182581808
10316,261635119002009,1,1,242360.32421875,2129.13262772763
10317,261635119002003,0,0,110061.222167969,1331.49140200514
10318,261635112002004,4,3,145376.079345703,1541.08891509736
10319,261635339001000,2,3,341482.411376953,2570.21243693091
10320,261635339003001,0,0,83840.2583007813,1171.25718411208
10321,261635339003016,0,0,110898.771240234,2656.2939318368
10322,261635119002017,0,1,218300.493164063,2060.00757294856
10323,261635119002020,0,1,197169.841064453,1920.90514601706
10324,261635119001003,0,4,228542.202392578,2005.4320975265
10325,261635214001033,1,0,193001.210693359,4292.55996225584
10326,261635234002005,0,1,152456.482421875,1680.65726457042
10327,261635211002004,4,10,483354.93359375,3282.608044855
10328,261635234001007,0,2,121838.379638672,2439.37007876392
10329,261635211002007,1,13,139297.539794922,1498.48786774231
10330,261635211002019,0,2,249758.043701172,2063.49584333986
10331,261635211002027,1,6,133552.464111328,1443.44789442916
10332,261635006004006,1,2,183066.202148438,1871.87643092515
10333,261635006004004,3,4,166159.00390625,1785.78308115481
10334,261635003001003,1,3,214762.961914063,1967.9708343687
10335,261635006001009,2,3,193878.975585938,1907.86606221105
10336,261635469001007,0,0,7071.00463867188,373.826742256054
10337,261635016001020,2,1,189568.213867188,1933.02759832386
10338,261635016002015,2,3,101393.188476563,1263.64003147809
10339,261635017002010,1,1,180457.071289063,1887.4556705296
10340,261635017002019,0,5,197002.139160156,1988.60023910978
10341,261635017002022,0,1,10631.546875,1076.27373112051
10342,261635017001013,2,2,190720.93359375,1898.05764284428
10343,261635018004009,0,3,286133.237304688,2423.68414518404
10344,261635133001014,1,2,4310253.30297852,10236.4785768831
10345,261635078001000,1,1,138828.151855469,1613.40640552561
10346,261635014004019,1,0,34540.2163085938,772.057157139254
10347,261635156001013,11,10,288292.077392578,2519.88116248699
10348,261635218001008,0,1,110873.480712891,1339.65428191626
10349,261635218001004,0,0,112885.221679688,1360.85070449307
10350,261635406002003,2,5,236711.7421875,2391.11507214298
10351,261635303003025,1,0,104274.55078125,2082.81273092154
10352,261635211001036,0,0,76479.3068847656,1106.83296663102
10353,261635208001094,0,8,1280656.11547852,9038.30814829185
10354,261635211001001,0,1,46966.5659179688,2030.19600857282
10355,261635214001086,0,0,16826.3215332031,625.048566887319
10356,261635189001093,0,5,68879.8828125,1072.7914934869
10357,261635308001012,1,2,224710.829101563,2423.53653048973
10358,261635516002008,0,0,12263.07421875,541.109261929898
10359,261635245002040,0,2,2485826.67553711,6292.5799682652
10360,261635245001028,0,1,1036683.046875,4615.71774468836
10361,261635112001027,2,0,211543.238769531,1896.13920927427
10362,261635413003002,0,3,77382.8764648438,1398.10725130361
10363,261635413002000,1,7,68662.9604492188,1398.99423948367
10364,261635249001027,0,2,262847.989746094,2929.57044932817
10365,261635064002013,0,3,231515.901367188,2146.65705178198
10366,261635064001017,0,1,92540.2744140625,1218.02850786576
10367,261635113003003,1,1,122536.308105469,1473.23776808496
10368,261635254001014,2,3,512197.276123047,3481.93787798309
10369,261635255002005,0,3,444610.191162109,3298.71721131413
10370,261635256001011,0,0,131666.076904297,1457.97784684343
10371,261635039002003,2,2,228783.071777344,2207.61750661843
10372,261635231001052,0,0,259312.883300781,2108.00478841105
10373,261635231001039,0,1,698109.926025391,6094.34743821058
10374,261635232001002,0,0,181385.362548828,1740.9568497208
10375,261635255001000,1,1,237528.538085938,2086.79123572324
10376,261635255001001,0,0,382242.94921875,2695.01937112643
10377,261635255001017,1,0,240003.586669922,2215.91755210015
10378,261635255001015,0,0,114294.187255859,1582.70087261902
10379,261635001004005,1,2,238604.638183594,2051.91870702398
10380,261635006004008,1,0,59670.3842773438,1010.2180488869
10381,261635006002003,3,6,188072.021972656,1892.98835921868
10382,261635006002010,2,0,224124.079589844,1997.19548111596
10383,261635041001006,2,2,187492.825195313,1899.59785410758
10384,261635373003008,0,1,222622.265136719,2138.98415506544
10385,261635353005000,0,0,389519.58984375,2587.12925777986
10386,261635404004018,0,2,82955.8212890625,2695.99199780099
10387,261635431002017,1,1,129605.120117188,1700.09573769838
10388,261635430002004,3,3,235954.314453125,2029.95105028077
10389,261635430002020,0,1,252084.7421875,2120.1331533674
10390,261635430002001,0,3,133326.338867188,1718.90438110337
10391,261635180002022,0,6,212334.811035156,1850.04403305645
10392,261635180002031,0,1,3529.138671875,238.673983811622
10393,261635175001003,0,0,22963.2980957031,955.381156040165
10394,261635175002000,1,12,263235.939697266,2176.40500934389
10395,261635203001002,2,11,319198.708740234,2287.55229556207
10396,261635215001081,0,2,109665.485351563,1333.92355108274
10397,261635215001080,0,4,110669.1953125,1333.57559466918
10398,261635214001048,1,16,67375.0102539063,1234.49402889198
10399,261635214001051,0,3,66999.0256347656,1355.71613332608
10400,261635247006020,0,0,209801.677734375,2072.53981321801
10401,261635247004017,1,1,72493.7124023438,1834.11584266109
10402,261635247003004,2,3,274810.791015625,2370.3774746593
10403,261635248001007,1,2,271260.910644531,2212.2278007012
10404,261635248001002,0,3,227786.916259766,2178.81711071053
10405,261635247005000,0,0,417163.659912109,3171.80806540003
10406,261635247006018,0,0,243000.359863281,2160.1482196023
10407,261635247003006,1,1,138009.833984375,2034.28826257031
10408,261635248002002,0,0,279809.140869141,2216.53674393945
10409,261635248002003,1,1,212502.155761719,1903.24069105514
10410,261635316001002,0,3,149909.593261719,1969.72841805967
10411,261635317002023,0,1,233882.752441406,2282.53768332191
10412,261635316001019,0,2,257916.836425781,2263.50808101832
10413,261635316001017,4,5,275795.104492188,2310.88648394744
10414,261635317002029,7,8,239041.678710938,2294.17248600783
10415,261635317001004,1,0,252827.033203125,2326.83783945136
10416,261635080002021,0,2,363918.648925781,3136.06541627961
10417,261635080001006,0,0,196320.337890625,2013.1197181629
10418,261635079004001,2,3,291649.147949219,2748.43765044116
10419,261635079003004,1,2,339415.203613281,3150.49656070682
10420,261635079004005,2,1,196055.787109375,2263.09577946967
10421,261635081001010,3,0,319677.460449219,2551.73205833181
10422,261635112001039,1,1,351789.194824219,2635.3166706489
10423,261635112001030,0,3,174844.298339844,1719.3106157669
10424,261635119001039,0,5,323461.291015625,2354.12244245352
10425,261635112001017,3,6,230554.041259766,2058.38271042955
10426,261635112001074,0,0,197243.234130859,1797.53671722224
10427,261635112001072,0,1,275008.483398438,2134.81275395146
10428,261635372002031,0,0,6838.72412109375,368.442127082742
10429,261635429002008,0,1,285380.12109375,2421.70271307583
10430,261635429002002,0,1,10130.0532226563,515.759965497667
10431,261635428001002,0,1,168842.599853516,2140.16424291181
10432,261635425003003,2,4,290220.358398438,2305.28152706733
10433,261635422005014,0,1,276497.794433594,2157.16732818304
10434,261635410002015,0,5,216428.731933594,1979.56541952685
10435,261635410002004,0,0,211099.275878906,1958.28610542889
10436,261635362001005,2,2,190806.815429688,1896.63159455193
10437,261635371003014,2,1,153159.109863281,1650.49360493397
10438,261635368002023,5,5,185812.252441406,1886.24734933796
10439,261635367002006,2,4,2389559.86816406,8590.90943238086
10440,261635367002001,2,1,255492.904785156,2264.88755815848
10441,261635366001000,1,1,349809.567871094,2473.8697229358
10442,261635366005002,1,6,399479.921875,2577.96377375973
10443,261635366001007,1,0,165686.509277344,1658.67114078947
10444,261635208001024,0,3,134054.372070313,1467.24973180385
10445,261635208001026,0,5,149616.722900391,1552.71983886252
10446,261635081001011,1,1,296741.295410156,2511.91401274102
10447,261635081004011,0,1,256675.538574219,2356.46489447143
10448,261635390001018,2,4,287664.541503906,2449.47004217018
10449,261635389002004,1,2,203016.301269531,1942.9479268456
10450,261635389002002,1,2,186517.242675781,1884.53163314998
10451,261635389002016,0,2,177742.245605469,1805.46853783405
10452,261635386001004,0,3,199344.278808594,1910.5086474635
10453,261635389003019,1,3,194926.637695313,1909.55507061247
10454,261639851001003,0,7,8566543.48144531,15069.1665245321
10455,261639851001090,0,2,414378.141113281,2896.91206003057
10456,261635208001053,0,6,99708.4997558594,1284.05069785397
10457,261635208001046,1,4,28181.7775878906,830.052675807883
10458,261635245001024,1,0,263879.480712891,2369.57227865403
10459,261635247006017,0,2,461850.051757813,3326.14853605225
10460,261635107002009,0,0,103140.1796875,1331.88855838069
10461,261635105001036,0,2,286254.982421875,2722.31969109552
10462,261635114003001,1,1,131576.590820313,1969.14214678701
