X,Y,OBJECTID,PARCEL_ID,addcombo,PROP_CITY_NM,PROP_STATE,PROP_ZIP_CD,FINAL_BID_AMT
13510087.500328078866005,328210.549540683627129,6999,21070353.,3500 DEVONSHIRE,DETROIT,MI,48224,
13510103.209973752498627,328828.190288707613945,7000,21070722.,3672 BEDFORD,DETROIT,MI,48224,
13476614.025918632745743,340713.014435693621635,2001,13018737.,18090 JUSTINE,DETROIT,MI,48234,
13476527.682742789387703,344417.357611551880836,2002,13018567.,19421 EUREKA ST,DETROIT,MI,48234,
13476025.081036746501923,343473.054133862257004,2003,13019320.,19221 SHIELDS,DETROIT,MI,48234,
13476044.673884510993958,343153.599737539887428,2004,13019330.,19157 SHIELDS,DETROIT,MI,48234,
13476312.936351701617241,343360.845800518989563,2005,13018926-7,19197 JUSTINE,DETROIT,MI,48234,
13476315.468832015991211,343315.881889760494232,2006,13018928-9,19189 JUSTINE,DETROIT,MI,48234,
13476809.298884510993958,344153.499015748500824,2007,13018142-3,19367 HASSE,DETROIT,MI,48234,
13476814.012795269489288,344073.621719166636467,2008,13018145.,19351 HASSE,DETROIT,MI,48234,
13477890.05511811375618,338087.309711292386055,2009,13017328.,17184 LAMONT,DETROIT,MI,48212,
13476837.452427819371223,343695.649606302380562,2010,13018156.,19259 HASSE,DETROIT,MI,48234,
13476839.993766397237778,343652.270013123750687,2011,13018157-8,19251 HASSE,DETROIT,MI,48234,
13477126.851049870252609,343305.931102365255356,2012,13017806.,19181 HEALY,DETROIT,MI,48234,
13477131.82808399200439,343216.006889760494232,2013,13017809.,19165 HEALY,DETROIT,MI,48234,
13485198.894356951117516,313543.336942255496979,2014,11002317.,2632 JOSEPH CAMPAU,DETROIT,MI,48207,2600
13476604.757217854261398,343129.589566931128502,2015,13018608-9,19149 EUREKA,DETROIT,MI,48234,
13475550.588582679629326,341107.85170604288578,2016,13020334.,18449 DEAN,DETROIT,MI,48234,
13475552.413713917136192,341077.989829391241074,2017,13020335.,18445 DEAN,DETROIT,MI,48234,
13475559.386154860258102,340958.206364825367928,2018,13020339.,18421 DEAN,DETROIT,MI,48234,
13487178.535433068871498,314300.046259835362434,2019,13000827.,3478 HENDRICKS,DETROIT,MI,48207,5700
13466929.454068243503571,319076.22670604288578,2020,08001911.,1941 SEWARD,DETROIT,MI,48206,
13477820.807742789387703,334780.94422572851181,2021,13006741.,4463 GARVIN,DETROIT,MI,48212,
13485303.617454066872597,341230.934711292386055,2022,15004512.,7570 STOCKTON,DETROIT,MI,48234,
13477425.51837269961834,336515.682414695620537,2023,13018673.,13451 EUREKA,DETROIT,MI,48212,
13477437.11581364274025,337351.636154860258102,2024,13007578.,4703 E DAVISON,DETROIT,MI,48212,4500
13476028.123687669634819,337233.434383198618889,2025,13019936.,13612 DEAN,DETROIT,MI,48212,
13484072.211286082863808,318790.659776896238327,2026,13002558.,3373 AARON ST,DETROIT,MI,48207,6100
13476737.354986876249313,337267.209317579865456,2027,13019034.,13621 JUSTINE,DETROIT,MI,48212,
13484467.593832015991211,347367.94422572851181,2028,15006281.,20221 PACKARD,DETROIT,MI,48234,11900
13479875.329396322369576,336285.543635174632072,2029,13014163.,13276 CALDWELL,DETROIT,MI,48212,
13477743.071850389242172,337061.280839890241623,2030,13017878.,13563 HEALY,DETROIT,MI,48212,
13479949.771981626749039,342602.558398947119713,2031,13013678.,18850 SYRACUSE,DETROIT,MI,48234,
13478449.864829391241074,341087.298884510993958,2032,13016362.,18425 KEYSTONE,DETROIT,MI,48234,
13480159.210958,347746.075131237506866,2033,13013038-9,20515 MOUND,DETROIT,MI,48234,25500
13483616.803149610757828,317932.98162730038166,2034,13010862.,4602 MCDOUGALL,DETROIT,MI,48207,3500
13484720.924212604761124,315768.707349076867104,2035,13010812.,3608 MCDOUGALL,DETROIT,MI,48207,
13484158.213910758495331,318981.580708667635918,2036,13002596.,3406 E HANCOCK,DETROIT,MI,48207,
13485194.802821516990662,317902.318241477012634,2037,13002240.,3544 FREMONT,DETROIT,MI,48207,
13486274.029199481010437,317229.837926506996155,2038,13001744.,3683 ZENDER,DETROIT,MI,48207,
13480606.917650923132896,344462.39763779938221,2039,13012560.,19399 GABLE,DETROIT,MI,48234,
13480510.083661422133446,332602.112204730510712,2040,13005384.,5685 TROWBRIDGE,DETROIT,MI,48212,
13489743.628280833363533,315413.581364825367928,2041,15009969.,2422 CANTON,DETROIT,MI,48207,
13489747.808727040886879,315678.344160109758377,2042,15009808.,2473 HELEN,DETROIT,MI,48207,
13479682.214566931128502,342152.308398947119713,2043,13014271.,18688 CALDWELL,DETROIT,MI,48234,
13478674.322178483009338,346114.190288707613945,2044,13015794.,19960 MOENART,DETROIT,MI,48234,
13479811.669947504997253,333417.670931756496429,2045,13005781.,5524 CASMERE,DETROIT,MI,48212,
13478498.15748031437397,346374.71751968562603,2046,13015880.,20021 MOENART,DETROIT,MI,48234,
13478786.866469815373421,346125.061679795384407,2047,13015387.,19961 BLOOM,DETROIT,MI,48234,
13479838.213910758495331,333431.440288707613945,2048,13005780.,5530 CASMERE,DETROIT,MI,48212,
13490647.766076117753983,313638.332349076867104,2049,15009917.,1478 CANTON,DETROIT,MI,48207,
13479733.265091866254807,344372.999671921133995,2050,13013820.,19387 SYRACUSE,DETROIT,MI,48234,
13483866.691929131746292,342009.410104990005493,2051,15009127.,18624 HELEN,DETROIT,MI,48234,
13486319.305446192622185,322399.770997375249863,2052,15009643.,5445 HELEN,DETROIT,MI,48211,
13489627.123359575867653,314575.806102365255356,2053,15011734.,2151 CONCORD,DETROIT,MI,48207,
13490261.552165359258652,313336.316601052880287,2054,15011756-7,1221 CONCORD,DETROIT,MI,48207,
13491204.166338577866554,316406.920931756496429,2055,17011896.,2468 TOWNSEND,DETROIT,MI,48214,1100
13478583.41732282936573,341480.79166667163372,2056,13016161.,18500 KEYSTONE,DETROIT,MI,48234,
13465608.298228353261948,320678.36581364274025,2057,08002434.,2029 GLADSTONE,DETROIT,MI,48206,
13478809.33759842813015,334115.870734915137291,2058,13006395.,11989 RADOM,DETROIT,MI,48212,36099
13479288.327427819371223,347654.271981626749039,2059,13014383.,20505 CALDWELL,DETROIT,MI,48234,
13479006.463582679629326,345042.221128612756729,2060,13015270.,19652 BLOOM,DETROIT,MI,48234,
13485246.399934381246567,342807.554790019989014,2061,15004802.,7570 E BRENTWOOD,DETROIT,MI,48234,
13483455.297572180628777,344188.657808393239975,2062,15011182.,19358 CONCORD,DETROIT,MI,48234,
13479563.594160109758377,341337.978346452116966,2063,13014490.,18465 CALDWELL ST,DETROIT,MI,48234,
13479566.415026247501373,341285.545275583863258,2064,13014491-2,18453 CALDWELL,DETROIT,MI,48234,
13464355.965551182627678,319256.012139111757278,2065,10001866.,2525 PINGREE,DETROIT,MI,48206,
13464990.781167984008789,320176.796587929129601,2066,10002025.,2278 BLAINE,DETROIT,MI,48206,
13478263.671587929129601,342509.018044620752335,2067,13016544.,18848 CONLEY,DETROIT,MI,48234,
13480186.159448817372322,337623.724081367254257,2068,13007088.,5726 E MCNICHOLS,DETROIT,MI,48212,
13478322.354986876249313,337189.031167984008789,2069,13016853.,13737 CONLEY,DETROIT,MI,48212,
13480284.5820209980011,335633.715223103761673,2070,13013986.,12897 SYRACUSE,DETROIT,MI,48212,33000
13478299.48228345811367,338126.790026247501373,2071,13016838.,17189 CONLEY,DETROIT,MI,48212,
13478301.375328078866005,338036.776574805378914,2072,13016841.,17171 CONLEY,DETROIT,MI,48212,
13478302.898622050881386,337976.802165359258652,2073,13016843.,17159 CONLEY ST,DETROIT,MI,48212,
13478870.392388448119164,336074.290682420134544,2074,13016063.,13199 MOENART,DETROIT,MI,48212,
13480118.18077427148819,336936.534776896238327,2075,13014043.,13500 SPARLING,DETROIT,MI,48212,
13478491.063648298382759,337264.576115489006042,2076,13016461.,13750 CONLEY,DETROIT,MI,48212,
13478492.725721791386604,337194.591863512992859,2077,13016459.,13736 CONLEY,DETROIT,MI,48212,
13478903.4960629940033,336782.116469815373421,2078,13016043.,13479 MOENART,DETROIT,MI,48212,
13478079.306102365255356,344487.466863512992859,2079,13016590.,19422 CONLEY,DETROIT,MI,48234,
13477507.577427819371223,343910.231299206614494,2080,13017407.,19314 LAMONT,DETROIT,MI,48234,
13480007.608923882246017,344689.786089241504669,2081,13013471.,19447 ALBANY ST,DETROIT,MI,48234,
13484564.00984251499176,342074.656167984008789,2082,15004697.,7438 QUINN,DETROIT,MI,48234,
13478608.558727040886879,347307.273950129747391,2083,13015823.,20270 MOENART,DETROIT,MI,48234,
13487025.923228353261948,336408.895997375249863,2084,17003777.,8217 FORESTLAWN,DETROIT,MI,48234,
13487275.511154860258102,342850.26771654188633,2085,17004817.,8327 E HOLLYWOOD,DETROIT,MI,48234,
13488509.397965878248215,334857.942257210612297,2086,17002671.,8518 LEANDER,DETROIT,MI,48234,
13488522.888451442122459,334543.080380573868752,2087,17002493.,8510 LYFORD,DETROIT,MI,48234,
13486065.510170608758926,342123.420275583863258,2088,17004622.,8048 QUINN,DETROIT,MI,48234,
13486588.329396322369576,337444.4251968562603,2089,17004036.,8115 NUERNBERG,DETROIT,MI,48234,
13487286.337270334362984,337008.280183732509613,2090,17003909.,8252 DOBEL,DETROIT,MI,48234,
13486923.792650923132896,342690.051181107759476,2091,17004753.,8254 E HOLLYWOOD,DETROIT,MI,48234,
13490706.521653547883034,325119.993438318371773,2092,19009392.,5453 ROHNS,DETROIT,MI,48213,
13486646.36581364274025,330349.565288707613945,2093,17001906.,8061 KNODELL,DETROIT,MI,48213,
13489645.736876636743546,327085.296587929129601,2094,19009210.,6166 ROHNS,DETROIT,MI,48213,
13486767.830380573868752,328643.987532809376717,2095,17001480.,8070 BADGER,DETROIT,MI,48213,
13490786.394356951117516,326281.030839890241623,2096,19007743.,5857 BELVIDERE,DETROIT,MI,48213,
13492610.232611551880836,326394.454396322369576,2097,19005126.,5588 CADILLAC,DETROIT,MI,48213,
13457958.222769021987915,332043.902887135744095,2098,12010917.,15381 LINWOOD,DETROIT,MI,48238,
13489694.465879261493683,325687.470472440123558,2099,19001684.,8701 GRATIOT,DETROIT,MI,48213,10000
13486793.174212604761124,326605.626640424132347,2100,17001193.,8001 HARPER,DETROIT,MI,48213,
13486842.333989500999451,327058.468503937125206,2101,17001244.,8051 MALVERN,DETROIT,MI,48213,
13489821.501968502998352,326433.437992125749588,2102,19009354.,6049 ROHNS,DETROIT,MI,48213,
13486471.448818892240524,333081.363188982009888,2103,17002385.,8044 MOLENA,DETROIT,MI,48234,
13487690.695866137742996,328376.781824141740799,2104,17001388.,8402 GEORGIA,DETROIT,MI,48213,
13457259.000984251499176,336572.597112864255905,2105,12006250.,16925 LAWTON,DETROIT,MI,48221,
13496693.578412070870399,320097.982611551880836,2106,21037054.,2902 BEWICK,DETROIT,MI,48214,
13488765.955052495002747,329773.249343827366829,2107,19008479-80,9119 HOLCOMB,DETROIT,MI,48213,
13498820.657152235507965,341863.171259835362434,2108,21017784.,14268 PARK GROVE,DETROIT,MI,48205,
13493121.552165359258652,343333.237532809376717,2109,21033759.,18968 HAMBURG,DETROIT,MI,48205,
13493142.698818892240524,342874.126312330365181,2110,21033748.,18708 HAMBURG,DETROIT,MI,48205,
13491837.320866137742996,345161.123687669634819,2111,21035215.,19551 BRADFORD,DETROIT,MI,48205,
13492185.798556432127953,344604.660104990005493,2112,21034881.,19369 DRESDEN,DETROIT,MI,48205,
13492187.722769021987915,344564.766076117753983,2113,21034882.,19361 DRESDEN,DETROIT,MI,48205,
13491555.179461941123009,336256.820538058876991,2114,21013418.,11417 MINDEN,DETROIT,MI,48205,
13492803.96751968562603,334381.683727040886879,2115,21010997.,11480 WILFRED,DETROIT,MI,48213,
13495254.392060369253159,327541.666338577866554,2116,21042313.,5577 FAIRVIEW,DETROIT,MI,48213,
13492689.302165359258652,335478.555446192622185,2117,21012167.,11555 SANFORD,DETROIT,MI,48205,
13491684.168307080864906,336320.604330703616142,2118,21013422.,11445 MINDEN,DETROIT,MI,48205,
13495185.309055119752884,327674.723425194621086,2119,21042308.,5607 FAIRVIEW,DETROIT,MI,48213,
13493108.018044620752335,334714.861876636743546,2120,21011011.,11561 WILFRED,DETROIT,MI,48213,
13493280.201771646738052,336780.41666667163372,2121,21013276.,11871 CHRISTY,DETROIT,MI,48205,
13493825.038385823369026,344855.277230978012085,2122,21032344.,19403 GOULBURN,DETROIT,MI,48205,
13496818.840879261493683,325481.601377949118614,2123,21043369.,4569 BENITEAU,DETROIT,MI,48213,
13495450.010826766490936,336016.255577430129051,2124,21011375.,12274 FLANDERS,DETROIT,MI,48205,
13496037.398950129747391,334809.941272959113121,2125,21009557.,12274 ROSEMARY,DETROIT,MI,48213,
13492375.383202105760574,335323.673884510993958,2126,21012157.,11483 SANFORD,DETROIT,MI,48205,
13491488.777230978012085,336223.992454066872597,2127,21013416.,11401 MINDEN,DETROIT,MI,48205,
13493659.870406821370125,327351.809711292386055,2128,21039629.,5647 HARDING,DETROIT,MI,48213,
13493489.349737539887428,335879.712926506996155,2129,21012190.,11829 SANFORD,DETROIT,MI,48205,
13494049.386154860258102,337629.681430444121361,2130,21034579.,12428 DRESDEN,DETROIT,MI,48205,
13493014.715551182627678,336317.952427819371223,2131,21013076.,11781 FINDLAY,DETROIT,MI,48205,
13497801.823490813374519,332464.61089238524437,2132,21006473.,12518 MAIDEN,DETROIT,MI,48213,
13498274.961614176630974,332692.18077427148819,2133,21006458.,12624 MAIDEN,DETROIT,MI,48213,
13497027.528871387243271,333215.0748031437397,2134,21007575.,12312 LONGVIEW,DETROIT,MI,48213,
13502908.934711292386055,325239.86089238524437,2135,21049260.,3529 DICKERSON,DETROIT,MI,48215,
13496744.373031497001648,336655.632545933127403,2136,21011342.,12734 FLANDERS,DETROIT,MI,48205,
13499929.817585304379463,326848.166338577866554,2137,21046188-92,4750 CONNER,DETROIT,MI,48213,6400
13504963.08759842813015,318546.962926506996155,2138,21046605.,692 NAVAHOE,DETROIT,MI,48215,
13503234.952099740505219,322854.640419945120811,2139,21046876.,2554 ALGONQUIN,DETROIT,MI,48215,
13500683.381561681628227,346555.760498687624931,2140,21024064.,14902 E STATE FAIR,DETROIT,MI,48205,
13500689.108923882246017,346423.458005249500275,2141,21023848.,14905 TACOMA,DETROIT,MI,48205,
13500694.058398947119713,346248.078083992004395,2142,21023580.,14900 TACOMA,DETROIT,MI,48205,
13501100.209973752498627,340531.938320204615593,2143,21016517.,15003 CEDARGROVE,DETROIT,MI,48205,
13501305.627296581864357,341485.659448817372322,2144,21017346.,15053 SPRING GARDEN,DETROIT,MI,48205,
13501378.748687669634819,342160.355971127748489,2145,21017951.,15073 PARK GROVE,DETROIT,MI,48205,
13456373.283792644739151,331620.976377949118614,2146,12011917.,15329 MUIRLAND,DETROIT,MI,48238,
13456415.641732290387154,333920.283136487007141,2147,12011739.,15922 MUIRLAND,DETROIT,MI,48221,
13501583.996391072869301,342447.933070868253708,2148,21018282.,15115 GLENWOOD,DETROIT,MI,48205,
13501602.473425194621086,342011.211614176630974,2149,21017716.,15116 PARK GROVE,DETROIT,MI,48205,
13500352.040026247501373,340329.772965878248215,2150,21016315.,14716 CEDARGROVE,DETROIT,MI,48205,
13456233.531167984008789,332027.329724416136742,2151,12012009.,15386 FAIRFIELD,DETROIT,MI,48238,
13506927.91010499000549,325658.801181107759476,2152,21062093.,2926 ASHLAND,DETROIT,MI,48215,
13509346.508858263492584,318946.084317579865456,2153,21059103.,438 MARLBOROUGH,DETROIT,MI,48215,1200
13479458.386811017990112,344039.206364825367928,2154,13014436.,19323 CALDWELL,DETROIT,MI,48234,
13485128.816272959113121,341677.612860888242722,2155,15004589.,7539 E GRIXDALE,DETROIT,MI,48234,
13485119.226049870252609,342660.795275583863258,2156,15004780.,7545 E ROBINWOOD,DETROIT,MI,48234,
13482193.51410761475563,339720.833661422133446,2157,15012987.,17673 FILER,DETROIT,MI,48212,
13481540.284776896238327,342198.660761147737503,2158,13011312.,18682 ST LOUIS,DETROIT,MI,48234,
13464102.72244094312191,324745.648622050881386,2159,08003315-17,1919 LAWRENCE,DETROIT,MI,48206,
13483210.546916,345929.353346452116966,2160,15005099.,4039 E OUTER DRIVE,DETROIT,MI,48234,
13483306.357611551880836,348091.761811017990112,2161,15011266.,20500 CONCORD,DETROIT,MI,48234,
13481133.290354326367378,344053.200459316372871,2162,13011843.,19344 DWYER,DETROIT,MI,48234,
13485526.098425194621086,342820.242454066872597,2163,15004795.,7626 E BRENTWOOD,DETROIT,MI,48234,
13488322.567913383245468,318911.544619426131248,2164,15008844.,3950 HELEN,DETROIT,MI,48207,
13487557.011482939124107,315677.053805768489838,2165,15013974.,3026 MT ELLIOTT,DETROIT,MI,48207,
13460265.875984251499176,327236.796259835362434,2166,10004017.,2505 BUENA VISTA,DETROIT,MI,48238,
13483616.946194231510162,340827.765748038887978,2167,15011103.,18056 CONCORD,DETROIT,MI,48234,
13482036.53740157186985,342090.940616801381111,2168,15012950.,18657 FILER,DETROIT,MI,48234,
13484892.450131237506866,342973.720800518989563,2169,15004833.,7503 E BRENTWOOD,DETROIT,MI,48234,
13481172.047572180628777,342182.401902884244919,2170,13011800.,18680 DWYER,DETROIT,MI,48234,
13480893.833989500999451,345378.354986876249313,2171,13011916.,19705 DWYER,DETROIT,MI,48234,
13481180.23162730038166,342007.621062994003296,2172,13011795.,18646 DWYER,DETROIT,MI,48234,
13485664.573818892240524,342496.745406821370125,2173,15005344.,18807 VAN DYKE,DETROIT,MI,48234,
13485274.248359575867653,342304.063976377248764,2174,15004722.,7575 QUINN,DETROIT,MI,48234,
13485300.20308399200439,342112.512795269489288,2175,15004675.,7574 QUINN,DETROIT,MI,48234,
13463390.547900259494781,323636.515091866254807,2176,10002955.,2253 CALVERT,DETROIT,MI,48206,
13481878.256233602762222,335352.743110239505768,2177,13011175.,12828 ST LOUIS,DETROIT,MI,48212,11000
13481588.138123363256454,334719.097112864255905,2178,13011657.,11814 DWYER,DETROIT,MI,48212,
13481087.868110239505768,334672.159120738506317,2179,13012773.,11809 GABLE,DETROIT,MI,48212,
13481637.396981626749039,337269.721456691622734,2180,13011543.,13725 ST LOUIS,DETROIT,MI,48212,
13481015.38976377248764,336638.288385823369026,2181,13012728.,13433 GABLE,DETROIT,MI,48212,
13481459.049212604761124,339469.301509186625481,2182,13011519.,17633 ST LOUIS,DETROIT,MI,48212,
13481688.398950129747391,335836.377624675631523,2183,13011578.,12927 ST LOUIS,DETROIT,MI,48212,
13487840.114173233509064,319429.083661422133446,2184,15009709.,4179 HELEN,DETROIT,MI,48207,
13485998.504593178629875,319433.03740157186985,2185,15013642.002L,4652 MELDRUM,DETROIT,MI,48207,
13485474.910761147737503,344494.172572180628777,2186,15005687.,19394 STOTTER,DETROIT,MI,48234,
13483362.523950129747391,342331.115485563874245,2187,15011406.,18693 CONCORD,DETROIT,MI,48234,
13483364.438648298382759,342293.700459316372871,2188,15011407-8,18683 CONCORD,DETROIT,MI,48234,
13483720.867125988006592,341518.498359575867653,2189,15009426.,18451 HELEN,DETROIT,MI,48234,
13481287.775590553879738,334263.130577430129051,2190,13012255.,11662 GABLE,DETROIT,MI,48212,4400
13480836.370406821370125,339584.748687669634819,2191,13012670.,17577 GABLE,DETROIT,MI,48212,
13481723.98589238524437,334845.386811017990112,2192,13011598.,11839 ST LOUIS,DETROIT,MI,48212,
13481487.502296581864357,337484.403543308377266,2193,13011722.,13768 DWYER,DETROIT,MI,48212,
13481718.038057744503021,335245.722769021987915,2194,13006968.,6171 CHARLES,DETROIT,MI,48212,
13481188.820209980010986,337016.373031497001648,2195,13012321.,13506 GABLE,DETROIT,MI,48212,
13481495.552821516990662,337262.587270334362984,2196,13011716.,13724 DWYER,DETROIT,MI,48212,
